##name	path	Tissue	Description
##HG002_pb_chr22	hg002_pb_chr22.isoform.gz	blood	example_pb
##HG002_ont_chr22	hg002_ont_chr22.isoform.gz	blood	example_ont
#chrom	start	end	length	exon_count	trans_id	gene_id	confidence	detected	min_read	positive_count/sample_size	attributes	FORMAT	HG002_pb_chr22	HG002_ont_chr22
22	30694205	30907824	213619	14	ENST00000403222.7	ENSG00000184792.16	0	no	1	0/2	gene_id:ENSG00000184792.16;transcript_id:ENST00000403222.7;gene_type:protein_coding;gene_name:OSBP2;transcript_type:protein_coding;transcript_name:OSBP2-203;level:3;protein_id:ENSP00000384213.4;transcript_support_level:5;hgnc_id:HGNC:8504;tag:basic;tag:GENCODE_Primary;havana_gene:OTTHUMG00000151153.7	CPM:COUNT	0:0	0:0
22	30694873	30907813	212940	14	ENST00000332585.11	ENSG00000184792.16	0	no	1	0/2	gene_id:ENSG00000184792.16;transcript_id:ENST00000332585.11;gene_type:protein_coding;gene_name:OSBP2;transcript_type:protein_coding;transcript_name:OSBP2-201;level:2;protein_id:ENSP00000332576.6;transcript_support_level:1;hgnc_id:HGNC:8504;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_alternative_2;tag:CCDS;ccdsid:CCDS43002.1;havana_gene:OTTHUMG00000151153.7;havana_transcript:OTTHUMT00000321547.3	CPM:COUNT	0:0	0:0
22	30694888	30906406	211518	14	ENST00000446658.6	ENSG00000184792.16	0	no	1	0/2	gene_id:ENSG00000184792.16;transcript_id:ENST00000446658.6;gene_type:protein_coding;gene_name:OSBP2;transcript_type:protein_coding;transcript_name:OSBP2-211;level:2;protein_id:ENSP00000392080.2;transcript_support_level:1;hgnc_id:HGNC:8504;tag:basic;tag:GENCODE_Primary;tag:appris_principal_4;tag:CCDS;ccdsid:CCDS63448.1;havana_gene:OTTHUMG00000151153.7;havana_transcript:OTTHUMT00000321551.1	CPM:COUNT	0:0	0:0
22	30764252	30906772	142520	13	ENST00000401475.5	ENSG00000184792.16	0	no	1	0/2	gene_id:ENSG00000184792.16;transcript_id:ENST00000401475.5;gene_type:protein_coding;gene_name:OSBP2;transcript_type:protein_coding;transcript_name:OSBP2-202;level:2;protein_id:ENSP00000385254.1;transcript_support_level:2;hgnc_id:HGNC:8504;tag:basic;tag:CCDS;ccdsid:CCDS63450.1;havana_gene:OTTHUMG00000151153.7;havana_transcript:OTTHUMT00000321560.1	CPM:COUNT	0:0	0:0
22	30803145	30907266	104121	13	ENST00000713559.1	ENSG00000184792.16	0	no	1	0/2	gene_id:ENSG00000184792.16;transcript_id:ENST00000713559.1;gene_type:protein_coding;gene_name:OSBP2;transcript_type:protein_coding;transcript_name:OSBP2-219;level:2;protein_id:ENSP00000518852.1;hgnc_id:HGNC:8504;tag:RNA_Seq_supported_only;tag:basic;tag:GENCODE_Primary;havana_gene:OTTHUMG00000151153.7	CPM:COUNT	0:0	0:0
22	30822515	30907824	85309	13	ENST00000437268.6	ENSG00000184792.16	0	no	1	0/2	gene_id:ENSG00000184792.16;transcript_id:ENST00000437268.6;gene_type:protein_coding;gene_name:OSBP2;transcript_type:protein_coding;transcript_name:OSBP2-208;level:3;protein_id:ENSP00000389200.2;transcript_support_level:2;hgnc_id:HGNC:8504;tag:basic;tag:GENCODE_Primary;tag:CCDS;ccdsid:CCDS63449.1;havana_gene:OTTHUMG00000151153.7	CPM:COUNT	0:0	0:0
22	30881680	30907623	25943	12	ENST00000431368.6	ENSG00000184792.16	0	no	1	0/2	gene_id:ENSG00000184792.16;transcript_id:ENST00000431368.6;gene_type:protein_coding;gene_name:OSBP2;transcript_type:protein_coding;transcript_name:OSBP2-206;level:2;protein_id:ENSP00000415274.2;transcript_support_level:5;hgnc_id:HGNC:8504;tag:CAGE_supported_TSS;tag:basic;havana_gene:OTTHUMG00000151153.7;havana_transcript:OTTHUMT00000321561.2	CPM:COUNT	0:0	0:0
22	30881680	30907824	26144	12	ENST00000535268.5	ENSG00000184792.16	0	no	1	0/2	gene_id:ENSG00000184792.16;transcript_id:ENST00000535268.5;gene_type:protein_coding;gene_name:OSBP2;transcript_type:protein_coding;transcript_name:OSBP2-218;level:2;protein_id:ENSP00000438713.1;transcript_support_level:2;hgnc_id:HGNC:8504;tag:basic;tag:CCDS;ccdsid:CCDS63451.1;havana_gene:OTTHUMG00000151153.7	CPM:COUNT	0:0	0:0
22	30731556	30731641	85	1	ENST00000580767.3	ENSG00000264661.3	0	no	1	0/2	gene_id:ENSG00000264661.3;transcript_id:ENST00000580767.3;gene_type:miRNA;gene_name:MIR3200;transcript_type:miRNA;transcript_name:MIR3200-201;level:3;transcript_support_level:NA;hgnc_id:HGNC:38227;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
22	30872269	30877082	4813	3	ENST00000745756.1	ENSG00000297138.1	0	no	1	0/2	gene_id:ENSG00000297138.1;transcript_id:ENST00000745756.1;gene_type:lncRNA;gene_name:ENSG00000297138;transcript_type:lncRNA;transcript_name:ENST00000745756;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	30902218	30902781	563	1	ENST00000424380.1	ENSG00000237977.1	0	no	1	0/2	gene_id:ENSG00000237977.1;transcript_id:ENST00000424380.1;gene_type:processed_pseudogene;gene_name:EIF4HP2;transcript_type:processed_pseudogene;transcript_name:EIF4HP2-201;level:1;transcript_support_level:NA;hgnc_id:HGNC:49036;ont:PGO:0000004;tag:mRNA_start_NF;tag:pseudo_consens;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000151158.1;havana_transcript:OTTHUMT00000321559.1	CPM:COUNT	0:0	0:0
22	30903034	30922255	19221	3	ENST00000720524.1	ENSG00000294008.1	0	no	1	0/2	gene_id:ENSG00000294008.1;transcript_id:ENST00000720524.1;gene_type:lncRNA;gene_name:ENSG00000294008;transcript_type:lncRNA;transcript_name:ENST00000720524;level:2;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	30910781	30922253	11472	2	ENST00000720525.1	ENSG00000294008.1	0	no	1	0/2	gene_id:ENSG00000294008.1;transcript_id:ENST00000720525.1;gene_type:lncRNA;gene_name:ENSG00000294008;transcript_type:lncRNA;transcript_name:ENST00000720525;level:2;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	30911270	30922261	10991	3	ENST00000720526.1	ENSG00000294008.1	0	no	1	0/2	gene_id:ENSG00000294008.1;transcript_id:ENST00000720526.1;gene_type:lncRNA;gene_name:ENSG00000294008;transcript_type:lncRNA;transcript_name:ENST00000720526;level:2;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	30922344	30926654	4310	3	ENST00000422995.2	ENSG00000235989.5	23.497712889278777	yes	1	1/2	gene_id:ENSG00000235989.5;transcript_id:ENST00000422995.2;gene_type:lncRNA;gene_name:MORC2-AS1;transcript_type:lncRNA;transcript_name:MORC2-AS1-201;level:2;transcript_support_level:1;hgnc_id:HGNC:26662;tag:basic;havana_gene:OTTHUMG00000150197.5;havana_transcript:OTTHUMT00000316779.2	CPM:COUNT	31.3302838523717:1	0:0
22	30925129	30968774	43645	26	ENST00000397641.8	ENSG00000133422.14	126.42065167195645	yes	1	2/2	gene_id:ENSG00000133422.14;transcript_id:ENST00000397641.8;gene_type:protein_coding;gene_name:MORC2;transcript_type:protein_coding;transcript_name:MORC2-202;level:2;protein_id:ENSP00000380763.2;transcript_support_level:5;hgnc_id:HGNC:23573;tag:CAGE_supported_TSS;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS77668.1;havana_gene:OTTHUMG00000151193.6;havana_transcript:OTTHUMT00000321710.4	CPM:COUNT	313.30283852371707:10	25.69175037895332:1
22	30926610	30968201	41591	27	ENST00000215862.8	ENSG00000133422.14	0	no	1	0/2	gene_id:ENSG00000133422.14;transcript_id:ENST00000215862.8;gene_type:protein_coding;gene_name:MORC2;transcript_type:protein_coding;transcript_name:MORC2-201;level:2;protein_id:ENSP00000215862.4;transcript_support_level:1;hgnc_id:HGNC:23573;tag:basic;tag:GENCODE_Primary;tag:CCDS;ccdsid:CCDS33636.1;havana_gene:OTTHUMG00000151193.6;havana_transcript:OTTHUMT00000321711.1	CPM:COUNT	0:0	0:0
22	30969264	30979395	10131	3	ENST00000644773.3	ENSG00000253352.10	139.86144496615452	yes	1	2/2	gene_id:ENSG00000253352.10;transcript_id:ENST00000644773.3;gene_type:protein_coding;gene_name:TUG1;transcript_type:protein_coding;transcript_name:TUG1-217;level:2;protein_id:ENSP00000501406.2;hgnc_id:HGNC:26066;tag:NMD_exception;tag:non_ATG_start;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS93148.1;havana_gene:OTTHUMG00000030444.9;havana_transcript:OTTHUMT00000431951.4	CPM:COUNT	375.9634062284604:12	25.69175037895332:1
22	30971004	30971149	145	1	ENST00000610654.1	ENSG00000276664.1	0	no	1	0/2	gene_id:ENSG00000276664.1;transcript_id:ENST00000610654.1;gene_type:misc_RNA;gene_name:ENSG00000276664;transcript_type:misc_RNA;transcript_name:ENST00000610654;level:3;transcript_support_level:NA;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
22	30971295	30971382	87	1	ENST00000614234.1	ENSG00000276057.1	0	no	1	0/2	gene_id:ENSG00000276057.1;transcript_id:ENST00000614234.1;gene_type:misc_RNA;gene_name:ENSG00000276057;transcript_type:misc_RNA;transcript_name:ENST00000614234;level:3;transcript_support_level:NA;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
22	30972856	30973093	237	1	ENST00000616187.1	ENSG00000276965.1	0	no	1	0/2	gene_id:ENSG00000276965.1;transcript_id:ENST00000616187.1;gene_type:misc_RNA;gene_name:ENSG00000276965;transcript_type:misc_RNA;transcript_name:ENST00000616187;level:3;transcript_support_level:NA;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
22	30973416	30973597	181	1	ENST00000619464.1	ENSG00000275307.1	0	no	1	0/2	gene_id:ENSG00000275307.1;transcript_id:ENST00000619464.1;gene_type:misc_RNA;gene_name:ENSG00000275307;transcript_type:misc_RNA;transcript_name:ENST00000619464;level:3;transcript_support_level:NA;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
22	30976514	30978848	2334	2	ENST00000602847.1	ENSG00000269987.1	0	no	1	0/2	gene_id:ENSG00000269987.1;transcript_id:ENST00000602847.1;gene_type:lncRNA;gene_name:ENSG00000269987;transcript_type:lncRNA;transcript_name:ENST00000602847;level:2;transcript_support_level:3;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000183897.1;havana_transcript:OTTHUMT00000467408.1	CPM:COUNT	0:0	0:0
22	30977515	30977858	343	2	ENST00000602955.1	ENSG00000269972.1	0	no	1	0/2	gene_id:ENSG00000269972.1;transcript_id:ENST00000602955.1;gene_type:lncRNA;gene_name:ENSG00000269972;transcript_type:lncRNA;transcript_name:ENST00000602955;level:2;transcript_support_level:3;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000183898.1;havana_transcript:OTTHUMT00000467409.1	CPM:COUNT	0:0	0:0
22	30990424	30992650	2226	2	ENST00000836484.1	ENSG00000308799.1	0	no	1	0/2	gene_id:ENSG00000308799.1;transcript_id:ENST00000836484.1;gene_type:lncRNA;gene_name:ENSG00000308799;transcript_type:lncRNA;transcript_name:ENST00000836484;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	31051629	31068327	16698	1	ENST00000623789.1	ENSG00000278920.1	0	no	1	0/2	gene_id:ENSG00000278920.1;transcript_id:ENST00000623789.1;gene_type:lncRNA;gene_name:ENSG00000278920;transcript_type:lncRNA;transcript_name:ENST00000623789;level:2;transcript_support_level:NA;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000189271.1;havana_transcript:OTTHUMT00000479253.1	CPM:COUNT	0:0	0:0
22	31059988	31060285	297	1	ENST00000488974.3	ENSG00000240186.3	0	no	1	0/2	gene_id:ENSG00000240186.3;transcript_id:ENST00000488974.3;gene_type:misc_RNA;gene_name:RN7SL633P;transcript_type:misc_RNA;transcript_name:RN7SL633P-201;level:3;transcript_support_level:NA;hgnc_id:HGNC:46649;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
22	31081307	31104556	23249	22	ENST00000440425.6	ENSG00000183963.19	46.99542577855754	yes	1	1/2	gene_id:ENSG00000183963.19;transcript_id:ENST00000440425.6;gene_type:protein_coding;gene_name:SMTN;transcript_type:protein_coding;transcript_name:SMTN-211;level:2;protein_id:ENSP00000401341.2;transcript_support_level:4;hgnc_id:HGNC:11126;tag:RNA_Seq_supported_partial;tag:basic;tag:GENCODE_Primary;havana_gene:OTTHUMG00000151203.8;havana_transcript:OTTHUMT00000321778.2	CPM:COUNT	62.6605677047434:2	0:0
22	31081317	31104624	23307	21	ENST00000333137.12	ENSG00000183963.19	61.42563461351378	yes	1	2/2	gene_id:ENSG00000183963.19;transcript_id:ENST00000333137.12;gene_type:protein_coding;gene_name:SMTN;transcript_type:protein_coding;transcript_name:SMTN-201;level:2;protein_id:ENSP00000329532.7;transcript_support_level:1;hgnc_id:HGNC:11126;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS13888.1;havana_gene:OTTHUMG00000151203.8;havana_transcript:OTTHUMT00000321767.1	CPM:COUNT	93.9908515571151:3	25.69175037895332:1
22	31081318	31104623	23305	21	ENST00000358743.5	ENSG00000183963.19	23.497712889278777	yes	1	1/2	gene_id:ENSG00000183963.19;transcript_id:ENST00000358743.5;gene_type:protein_coding;gene_name:SMTN;transcript_type:protein_coding;transcript_name:SMTN-203;level:1;protein_id:ENSP00000351593.1;transcript_support_level:2;hgnc_id:HGNC:11126;tag:basic;tag:GENCODE_Primary;tag:exp_conf;tag:CCDS;ccdsid:CCDS13887.1;havana_gene:OTTHUMG00000151203.8;havana_transcript:OTTHUMT00000321768.1	CPM:COUNT	31.3302838523717:1	0:0
22	31081318	31104624	23306	20	ENST00000347557.6	ENSG00000183963.19	0	no	1	0/2	gene_id:ENSG00000183963.19;transcript_id:ENST00000347557.6;gene_type:protein_coding;gene_name:SMTN;transcript_type:protein_coding;transcript_name:SMTN-202;level:2;protein_id:ENSP00000328635.5;transcript_support_level:1;hgnc_id:HGNC:11126;tag:basic;tag:GENCODE_Primary;tag:CCDS;ccdsid:CCDS13886.1;havana_gene:OTTHUMG00000151203.8;havana_transcript:OTTHUMT00000321766.1	CPM:COUNT	0:0	0:0
22	31082920	31104466	21546	21	ENST00000619644.5	ENSG00000183963.19	0	no	1	0/2	gene_id:ENSG00000183963.19;transcript_id:ENST00000619644.5;gene_type:protein_coding;gene_name:SMTN;transcript_type:protein_coding;transcript_name:SMTN-223;level:2;protein_id:ENSP00000484398.1;transcript_support_level:2;hgnc_id:HGNC:11126;tag:basic;tag:GENCODE_Primary;tag:CCDS;ccdsid:CCDS74845.1;havana_gene:OTTHUMG00000151203.8	CPM:COUNT	0:0	0:0
22	31084995	31104623	19628	20	ENST00000612341.4	ENSG00000183963.19	23.497712889278777	yes	1	1/2	gene_id:ENSG00000183963.19;transcript_id:ENST00000612341.4;gene_type:protein_coding;gene_name:SMTN;transcript_type:protein_coding;transcript_name:SMTN-222;level:2;protein_id:ENSP00000479578.1;transcript_support_level:2;hgnc_id:HGNC:11126;tag:basic;tag:CCDS;ccdsid:CCDS74846.1;havana_gene:OTTHUMG00000151203.8	CPM:COUNT	31.3302838523717:1	0:0
22	31093357	31104623	11266	9	ENST00000404574.5	ENSG00000183963.19	0	no	1	0/2	gene_id:ENSG00000183963.19;transcript_id:ENST00000404574.5;gene_type:protein_coding;gene_name:SMTN;transcript_type:protein_coding;transcript_name:SMTN-204;level:2;protein_id:ENSP00000383919.1;transcript_support_level:2;hgnc_id:HGNC:11126;tag:basic;tag:GENCODE_Primary;havana_gene:OTTHUMG00000151203.8;havana_transcript:OTTHUMT00000321774.1	CPM:COUNT	0:0	0:0
22	31082155	31083565	1410	1	ENST00000609017.1	ENSG00000273387.1	0	no	1	0/2	gene_id:ENSG00000273387.1;transcript_id:ENST00000609017.1;gene_type:lncRNA;gene_name:ENSG00000273387;transcript_type:lncRNA;transcript_name:ENST00000609017;level:2;transcript_support_level:NA;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000186126.1;havana_transcript:OTTHUMT00000472296.1	CPM:COUNT	0:0	0:0
22	31104771	31120069	15298	7	ENST00000402395.5	ENSG00000198832.11	0	no	1	0/2	gene_id:ENSG00000198832.11;transcript_id:ENST00000402395.5;gene_type:protein_coding;gene_name:SELENOM;transcript_type:protein_coding;transcript_name:SELENOM-202;level:2;protein_id:ENSP00000384564.1;transcript_support_level:1;hgnc_id:HGNC:30397;tag:alternative_5_UTR;tag:basic;tag:GENCODE_Primary;tag:appris_principal_1;tag:CCDS;tag:seleno;ccdsid:CCDS43003.1;havana_gene:OTTHUMG00000151207.1;havana_transcript:OTTHUMT00000321789.1	CPM:COUNT	0:0	0:0
22	31104776	31107568	2792	5	ENST00000400299.6	ENSG00000198832.11	250.7408191160355	yes	1	2/2	gene_id:ENSG00000198832.11;transcript_id:ENST00000400299.6;gene_type:protein_coding;gene_name:SELENOM;transcript_type:protein_coding;transcript_name:SELENOM-201;level:2;protein_id:ENSP00000383155.2;transcript_support_level:1;hgnc_id:HGNC:30397;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;tag:seleno;ccdsid:CCDS43003.1;havana_gene:OTTHUMG00000151207.1;havana_transcript:OTTHUMT00000321788.1	CPM:COUNT	31.3302838523717:1	924.9030136423194:36
22	31113016	31113396	380	1	ENST00000420779.2	ENSG00000235573.2	0	no	1	0/2	gene_id:ENSG00000235573.2;transcript_id:ENST00000420779.2;gene_type:processed_pseudogene;gene_name:RPS15AP37;transcript_type:processed_pseudogene;transcript_name:RPS15AP37-201;level:1;transcript_support_level:NA;hgnc_id:HGNC:36173;ont:PGO:0000004;tag:pseudo_consens;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000151205.2;havana_transcript:OTTHUMT00000321782.2	CPM:COUNT	0:0	0:0
22	31122965	31134697	11732	13	ENST00000331075.10	ENSG00000185133.15	0	no	1	0/2	gene_id:ENSG00000185133.15;transcript_id:ENST00000331075.10;gene_type:protein_coding;gene_name:INPP5J;transcript_type:protein_coding;transcript_name:INPP5J-201;level:2;protein_id:ENSP00000333262.5;transcript_support_level:2;hgnc_id:HGNC:8956;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_2;tag:CCDS;ccdsid:CCDS63453.1;havana_gene:OTTHUMG00000151206.12;havana_transcript:OTTHUMT00000321784.2	CPM:COUNT	0:0	0:0
22	31122993	31134696	11703	13	ENST00000404390.7	ENSG00000185133.15	0	no	1	0/2	gene_id:ENSG00000185133.15;transcript_id:ENST00000404390.7;gene_type:protein_coding;gene_name:INPP5J;transcript_type:protein_coding;transcript_name:INPP5J-205;level:2;protein_id:ENSP00000384534.3;transcript_support_level:2;hgnc_id:HGNC:8956;tag:basic;tag:GENCODE_Primary;tag:appris_alternative_2;tag:CCDS;ccdsid:CCDS46687.1;havana_gene:OTTHUMG00000151206.12;havana_transcript:OTTHUMT00000321786.1	CPM:COUNT	0:0	0:0
22	31127759	31134636	6877	6	ENST00000402238.5	ENSG00000185133.15	0	no	1	0/2	gene_id:ENSG00000185133.15;transcript_id:ENST00000402238.5;gene_type:protein_coding;gene_name:INPP5J;transcript_type:protein_coding;transcript_name:INPP5J-204;level:2;protein_id:ENSP00000385264.1;transcript_support_level:2;hgnc_id:HGNC:8956;tag:basic;tag:GENCODE_Primary;havana_gene:OTTHUMG00000151206.12;havana_transcript:OTTHUMT00000321921.2	CPM:COUNT	0:0	0:0
22	31127788	31134636	6848	7	ENST00000404453.5	ENSG00000185133.15	57.80643835264499	yes	1	1/2	gene_id:ENSG00000185133.15;transcript_id:ENST00000404453.5;gene_type:protein_coding;gene_name:INPP5J;transcript_type:protein_coding;transcript_name:INPP5J-206;level:2;protein_id:ENSP00000385343.1;transcript_support_level:1;hgnc_id:HGNC:8956;tag:basic;tag:GENCODE_Primary;havana_gene:OTTHUMG00000151206.12;havana_transcript:OTTHUMT00000321922.1	CPM:COUNT	0:0	77.07525113685996:3
22	31127801	31134636	6835	6	ENST00000401755.1	ENSG00000185133.15	19.268812784214994	yes	1	1/2	gene_id:ENSG00000185133.15;transcript_id:ENST00000401755.1;gene_type:protein_coding;gene_name:INPP5J;transcript_type:protein_coding;transcript_name:INPP5J-203;level:2;protein_id:ENSP00000384540.1;transcript_support_level:2;hgnc_id:HGNC:8956;tag:basic;tag:GENCODE_Primary;havana_gene:OTTHUMG00000151206.12;havana_transcript:OTTHUMT00000321923.1	CPM:COUNT	0:0	25.69175037895332:1
22	31134806	31140508	5702	7	ENST00000215885.4	ENSG00000100078.4	19.268812784214994	yes	1	1/2	gene_id:ENSG00000100078.4;transcript_id:ENST00000215885.4;gene_type:protein_coding;gene_name:PLA2G3;transcript_type:protein_coding;transcript_name:PLA2G3-201;level:2;protein_id:ENSP00000215885.3;transcript_support_level:1;hgnc_id:HGNC:17934;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS13889.1;havana_gene:OTTHUMG00000151255.2;havana_transcript:OTTHUMT00000321938.2	CPM:COUNT	0:0	25.69175037895332:1
22	31142562	31150286	7724	3	ENST00000827066.1	ENSG00000307556.1	0	no	1	0/2	gene_id:ENSG00000307556.1;transcript_id:ENST00000827066.1;gene_type:lncRNA;gene_name:ENSG00000307556;transcript_type:lncRNA;transcript_name:ENST00000827066;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	31155965	31156647	682	1	ENST00000397595.2	ENSG00000214125.2	0	no	1	0/2	gene_id:ENSG00000214125.2;transcript_id:ENST00000397595.2;gene_type:processed_pseudogene;gene_name:SNRPNP2;transcript_type:processed_pseudogene;transcript_name:SNRPNP2-201;level:1;transcript_support_level:NA;hgnc_id:HGNC:56981;ont:PGO:0000004;tag:pseudo_consens;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000151250.1;havana_transcript:OTTHUMT00000321910.1	CPM:COUNT	0:0	0:0
22	31160061	31160119	58	1	ENST00000583386.1	ENSG00000264141.1	0	no	1	0/2	gene_id:ENSG00000264141.1;transcript_id:ENST00000583386.1;gene_type:miRNA;gene_name:MIR3928;transcript_type:miRNA;transcript_name:MIR3928-201;level:3;transcript_support_level:NA;hgnc_id:HGNC:38933;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
22	31160181	31207019	46838	7	ENST00000326132.11	ENSG00000138942.17	0	no	1	0/2	gene_id:ENSG00000138942.17;transcript_id:ENST00000326132.11;gene_type:protein_coding;gene_name:RNF185;transcript_type:protein_coding;transcript_name:RNF185-202;level:2;protein_id:ENSP00000320508.5;transcript_support_level:1;hgnc_id:HGNC:26783;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS13890.1;havana_gene:OTTHUMG00000151253.4;havana_transcript:OTTHUMT00000321927.3	CPM:COUNT	0:0	0:0
22	31160242	31207012	46770	5	ENST00000266252.8	ENSG00000138942.17	0	no	1	0/2	gene_id:ENSG00000138942.17;transcript_id:ENST00000266252.8;gene_type:protein_coding;gene_name:RNF185;transcript_type:protein_coding;transcript_name:RNF185-201;level:2;protein_id:ENSP00000266252.7;transcript_support_level:1;hgnc_id:HGNC:26783;tag:basic;tag:GENCODE_Primary;tag:CCDS;ccdsid:CCDS46689.1;havana_gene:OTTHUMG00000151253.4;havana_transcript:OTTHUMT00000321928.1	CPM:COUNT	0:0	0:0
22	31204362	31212141	7779	2	ENST00000756339.1	ENSG00000298545.1	0	no	1	0/2	gene_id:ENSG00000298545.1;transcript_id:ENST00000756339.1;gene_type:lncRNA;gene_name:ENSG00000298545;transcript_type:lncRNA;transcript_name:ENST00000756339;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	31205263	31205616	353	1	ENST00000526089.1	ENSG00000254835.1	0	no	1	0/2	gene_id:ENSG00000254835.1;transcript_id:ENST00000526089.1;gene_type:lncRNA;gene_name:RNF185-AS1;transcript_type:lncRNA;transcript_name:RNF185-AS1-201;level:2;transcript_support_level:NA;hgnc_id:HGNC:41161;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000166845.1;havana_transcript:OTTHUMT00000391571.1	CPM:COUNT	0:0	0:0
22	31212273	31277638	65365	15	ENST00000406516.5	ENSG00000182541.18	28.371285343404615	yes	1	2/2	gene_id:ENSG00000182541.18;transcript_id:ENST00000406516.5;gene_type:protein_coding;gene_name:LIMK2;transcript_type:protein_coding;transcript_name:LIMK2-204;level:2;protein_id:ENSP00000384602.1;transcript_support_level:5;hgnc_id:HGNC:6614;tag:basic;tag:GENCODE_Primary;havana_gene:OTTHUMG00000151251.3;havana_transcript:OTTHUMT00000321912.1	CPM:COUNT	31.3302838523717:1	25.69175037895332:1
22	31212297	31280080	67783	16	ENST00000331728.9	ENSG00000182541.18	122.85126922702761	yes	1	2/2	gene_id:ENSG00000182541.18;transcript_id:ENST00000331728.9;gene_type:protein_coding;gene_name:LIMK2;transcript_type:protein_coding;transcript_name:LIMK2-201;level:2;protein_id:ENSP00000332687.4;transcript_support_level:1;hgnc_id:HGNC:6614;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_alternative_1;tag:CCDS;ccdsid:CCDS13891.1;havana_gene:OTTHUMG00000151251.3;havana_transcript:OTTHUMT00000321911.2	CPM:COUNT	187.9817031142302:6	51.38350075790664:2
22	31248401	31279734	31333	15	ENST00000333611.8	ENSG00000182541.18	23.497712889278777	yes	1	1/2	gene_id:ENSG00000182541.18;transcript_id:ENST00000333611.8;gene_type:protein_coding;gene_name:LIMK2;transcript_type:protein_coding;transcript_name:LIMK2-202;level:2;protein_id:ENSP00000330470.4;transcript_support_level:1;hgnc_id:HGNC:6614;tag:basic;tag:GENCODE_Primary;tag:appris_principal_4;tag:CCDS;ccdsid:CCDS13892.1;havana_gene:OTTHUMG00000151251.3;havana_transcript:OTTHUMT00000321914.1	CPM:COUNT	31.3302838523717:1	0:0
22	31248486	31277638	29152	15	ENST00000340552.4	ENSG00000182541.18	0	no	1	0/2	gene_id:ENSG00000182541.18;transcript_id:ENST00000340552.4;gene_type:protein_coding;gene_name:LIMK2;transcript_type:protein_coding;transcript_name:LIMK2-203;level:2;protein_id:ENSP00000339916.4;transcript_support_level:1;hgnc_id:HGNC:6614;tag:basic;tag:GENCODE_Primary;tag:CCDS;ccdsid:CCDS33637.1;havana_gene:OTTHUMG00000151251.3;havana_transcript:OTTHUMT00000321913.1	CPM:COUNT	0:0	0:0
22	31222744	31222853	109	1	ENST00000362825.1	ENSG00000199695.1	0	no	1	0/2	gene_id:ENSG00000199695.1;transcript_id:ENST00000362825.1;gene_type:snRNA;gene_name:RNU6-1128P;transcript_type:snRNA;transcript_name:RNU6-1128P-201;level:3;transcript_support_level:NA;hgnc_id:HGNC:48091;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
